order_id,customer_id,order_date,product_id,quantity,total_amount,returned
1037,884,2022-04-06,79,3,569.9264511036494,1
1038,357,2022-07-26,4,5,481.191384300683,0
1039,694,2022-09-15,40,4,504.9615967728652,0
1040,187,2023-01-25,31,2,297.69458494810004,0
1041,967,2022-11-05,25,3,417.1018617147653,1
1042,628,2023-01-01,35,1,189.79372184386074,0
1043,484,2022-11-02,97,2,331.572923315679,1
1044,493,2022-03-21,60,1,65.21923446368532,0
1045,650,2022-04-12,55,1,22.473047107690043,0
1046,865,2022-08-13,48,2,320.39823862024775,1
1047,823,2022-10-11,69,3,499.5724971592705,0
1048,619,2023-01-05,8,3,516.9777142882074,0
1049,277,2022-11-14,64,3,431.15942675997576,0
1050,58,2022-04-03,83,5,315.36866907752915,1
1051,479,2022-04-06,33,2,201.05689197704004,0
1052,410,2022-08-15,10,1,112.64576197525035,0
1053,950,2022-06-24,41,4,501.79971836176685,0
1054,571,2022-10-08,81,3,585.94459784756,0
1055,36,2022-09-06,39,3,534.5309883335387,0
1056,70,2022-04-10,86,3,266.2205229065836,1
1057,924,2023-01-16,44,1,85.35214943109216,0
1058,270,2022-08-17,64,3,77.30758868698193,0
1059,366,2023-02-07,10,1,93.96170087349992,0
1060,203,2022-05-20,59,3,254.99742011732093,0
1061,415,2023-01-25,34,1,29.34828022156752,0
1062,890,2022-09-26,2,4,320.7136549824673,1
1063,809,2022-07-22,67,5,132.70712228548558,0
1064,251,2022-05-21,71,5,652.5160182301091,1
1065,210,2023-02-08,44,4,604.2953143909301,0
1066,590,2022-07-09,89,2,240.13671814063355,0
1067,308,2022-10-03,99,1,139.7438964544061,0
1068,565,2022-04-11,45,5,201.90753374761854,0
1069,347,2023-02-28,73,3,158.56186278530964,1
1070,802,2023-03-08,51,3,411.8939200234387,0
1071,132,2022-06-01,54,4,214.9483140983035,0
1072,856,2022-09-05,26,5,908.1902559812122,1
1073,638,2022-12-09,84,3,383.7996184587829,0
1074,464,2023-01-05,30,5,711.5650607741409,0
1075,479,2022-11-21,34,2,201.05689197704004,0
1076,473,2022-08-24,65,3,552.7871021712247,1
1077,579,2022-06-24,47,2,132.9167719655344,0
1078,873,2023-03-01,27,3,96.02858000439073,0
1079,806,2022-09-13,32,4,750.5913199382675,0
1080,829,2022-08-03,2,3,131.7629107266742,0
1081,979,2022-04-23,96,5,528.0401644283096,0
1082,496,2022-07-11,58,2,369.6920370851595,0
1083,98,2022-04-07,75,1,165.15992914484335,0
1084,843,2022-07-16,37,4,569.500531785045,0
1085,903,2022-09-23,24,4,573.9374407622179,1
1086,486,2023-01-28,59,1,48.52792027344269,0
1087,137,2023-02-25,67,3,525.9074594918625,0
1088,71,2022-12-09,60,2,317.193231275114,0
1089,755,2022-06-29,90,5,166.51214828725728,1
1090,672,2022-07-17,52,5,455.0237137703428,1
1091,333,2022-08-13,33,1,184.6146972772092,0
1092,132,2023-01-12,1,3,161.21123557372763,0
1093,309,2022-09-12,78,3,548.6764001876177,0
1094,81,2022-05-25,44,4,508.9505735966633,0
1095,413,2022-10-08,13,1,150.6574755375126,0
1096,321,2022-05-07,94,4,111.46282476192943,0
1097,902,2023-01-31,5,2,234.1265504250937,0
1098,241,2022-11-09,46,3,153.5788056258788,1
1099,991,2022-07-01,24,4,489.055296345443,0
1100,947,2022-06-05,74,2,183.1350394858265,0
1101,902,2022-12-18,62,4,468.2531008501874,0
1102,925,2022-04-27,2,4,405.02970411517026,1
1103,822,2022-03-31,23,3,508.64406439872346,0
1104,889,2022-12-01,35,3,319.4494090177329,1
1105,167,2022-03-22,26,2,203.06376375603318,0
1106,458,2022-03-28,78,5,751.8351739134845,0
1107,859,2022-12-03,29,2,162.25005104109388,1
1108,672,2022-12-30,55,5,455.0237137703428,1
1109,223,2022-12-08,33,5,225.39509608932374,0
1110,350,2022-06-24,15,5,519.6089286188496,0
1111,830,2022-11-21,98,4,633.885673787272,0
1112,370,2023-01-07,23,3,542.1276285390737,1
1113,555,2022-12-01,42,4,150.6581929123559,0
1114,465,2023-02-01,78,3,596.381258992278,1
1115,627,2022-10-09,89,2,159.41424035999898,0
1116,483,2023-02-16,38,1,156.5631602351264,1
1117,341,2022-07-01,79,4,192.99471018229548,1
1118,641,2022-09-21,41,5,663.2649947131779,0
1119,230,2022-10-28,14,3,109.5481773044229,0
1120,845,2022-04-26,84,5,923.1235085099727,0
1121,45,2022-03-26,41,3,178.51959216268642,0
1122,769,2022-08-24,31,5,369.3505475226999,0
1123,188,2023-01-13,61,4,142.14282475093754,0
1124,210,2022-12-25,10,3,453.2214857931976,0
1125,832,2023-03-09,72,1,98.21658672751857,0
1126,134,2022-10-21,96,3,512.2146791190435,0
1127,490,2022-04-01,32,3,121.9179257557077,0
1128,591,2022-08-20,99,5,256.8986615283152,0
1129,367,2022-07-15,54,5,622.1259138783312,0
1130,363,2023-02-19,5,3,160.17779539493478,0
1131,99,2022-12-12,12,5,101.3356191462689,0
1132,523,2023-02-13,93,4,373.3472671892805,0
1133,466,2023-02-28,34,2,169.66458875946375,1
1134,827,2022-07-18,67,3,114.8279487275091,0
1135,31,2022-10-12,69,3,237.91052897179392,0
1136,882,2022-10-10,47,1,122.69115749583737,0
1137,193,2023-01-01,100,3,353.0047069267672,0
1138,814,2022-05-17,74,1,67.35851214818648,0
1139,561,2023-02-02,96,3,555.5066019515826,0
1140,755,2023-02-06,53,4,133.20971862980582,0
1141,440,2022-08-30,41,4,731.2658104551558,0
1142,902,2022-06-09,40,1,117.06327521254686,0
1143,472,2022-04-21,2,5,462.09960788641297,0
1144,99,2022-06-27,98,3,60.801371487761344,0
1145,72,2022-11-11,44,3,109.80531158639882,0
1146,748,2022-07-06,13,3,465.2062013296483,0
1147,396,2022-10-14,52,1,199.23427268122953,1
1148,7,2023-03-10,78,5,955.9016628924855,0
1149,455,2022-05-24,4,4,416.37072985713206,0
1150,87,2022-06-04,38,2,387.8404210206871,1
1151,847,2022-05-17,49,3,195.74470398270165,0
1152,159,2022-03-16,68,2,257.1328558879684,0
1153,213,2022-07-12,32,2,196.70542173502182,0
1154,389,2022-04-23,23,3,136.1679955080243,0
1155,762,2022-12-11,10,2,68.30724319317284,0
1156,268,2022-07-03,68,1,156.93204245599281,0
1157,142,2022-10-18,82,2,356.77630099610224,1
1158,91,2023-02-17,39,5,995.0559298334927,0
1159,208,2023-01-16,54,4,422.27153301423147,0
1160,586,2022-09-02,78,4,228.2155324295842,0
1161,439,2022-08-23,20,1,56.180788114433746,0
1162,327,2022-07-03,76,4,348.32563383755354,1
1163,824,2023-01-04,92,4,694.5143482929375,0
1164,92,2023-02-28,95,3,421.35215135585497,1
1165,94,2022-12-23,67,2,217.47997987372096,0
1166,254,2022-06-24,62,4,113.57736384800235,0
1167,503,2022-05-23,23,2,94.52710009585167,0
1168,14,2022-05-05,26,2,323.1059901122733,0
1169,784,2022-08-20,64,3,326.04674994970327,0
1170,870,2022-06-06,50,3,372.55398281769,0
1171,572,2023-02-13,28,1,149.5804340684893,0
1172,918,2022-06-25,84,5,101.63734801742841,0
1173,763,2022-12-07,94,5,920.7656286541743,0
1174,240,2022-10-04,15,2,289.6049927168816,1
1175,646,2023-03-08,65,4,141.6061972991491,0
1176,815,2022-06-14,50,5,536.5257802224385,0
1177,183,2023-01-09,90,3,119.87520376434179,0
1178,130,2023-03-05,48,2,159.51727267285992,1
1179,42,2022-04-23,38,5,610.0645972103415,0
1180,625,2022-10-04,37,3,87.72510353346658,0
1181,697,2022-08-07,36,5,657.7094878704144,0
1182,8,2022-06-27,36,2,150.88806600937914,0
1183,379,2022-09-30,47,2,382.09608773578503,0
1184,218,2022-06-30,11,5,706.287557905356,1
1185,843,2022-10-19,60,5,711.8756647313063,0
1186,107,2022-05-11,90,2,270.68399303351623,1
1187,327,2023-02-14,52,2,174.16281691877677,1
1188,825,2023-01-14,43,5,793.3606102789113,0
1189,792,2022-08-14,58,4,165.68745113370508,0
1190,42,2023-03-07,91,1,122.0129194420683,0
1191,32,2022-07-29,65,4,111.35859378712826,0
1192,171,2022-05-12,79,5,183.5990269396686,0
1193,793,2022-06-11,78,1,153.36434122935822,0
1194,982,2023-02-21,35,3,532.6231910349907,0
1195,932,2022-09-01,4,3,444.0183618467645,0
1196,127,2022-11-09,67,3,121.98567000010023,0
1197,602,2022-11-10,62,2,355.0581264326277,0
1198,141,2022-07-08,45,4,538.651071243715,1
1199,903,2022-04-04,89,4,573.9374407622179,1
1200,311,2022-07-27,84,3,406.23295991007114,1
1201,748,2022-05-14,89,4,620.2749351061977,0
1202,525,2022-09-22,4,2,138.88452548491878,0
1203,358,2022-03-29,17,3,454.6200965188451,1
1204,6,2022-08-20,21,5,278.8076492148429,1
1205,246,2022-12-18,46,5,243.46081643928815,0
1206,640,2022-08-11,4,5,773.4205918209668,0
1207,207,2023-02-27,38,3,178.39238101982914,1
1208,248,2022-09-18,54,3,492.34792167835224,0
1209,831,2023-03-08,34,3,435.5277025532006,0
1210,138,2022-10-31,84,4,161.77486738854594,1
1211,896,2023-01-20,34,3,484.58939791558214,1
1212,106,2023-02-07,72,1,79.86284848973851,0
1213,256,2022-04-24,68,2,348.82314059383276,0
1214,359,2022-05-26,13,5,348.130542490215,1
1215,659,2022-07-14,46,4,80.87325833628505,0
1216,233,2022-09-23,57,4,450.9184810662164,0
1217,342,2022-09-05,2,3,151.81096967223104,0
1218,657,2022-06-28,23,3,584.1263412905328,0
1219,294,2022-03-17,51,2,167.64727671388692,0
1220,112,2022-12-22,26,2,297.4830332234432,0
1221,895,2022-03-19,19,3,438.31732429538306,1
1222,165,2022-05-28,29,3,308.42491492211764,0
1223,308,2022-07-10,60,5,698.7194822720305,1
1224,258,2022-05-16,75,3,427.77843631721777,0
1225,288,2022-12-13,11,5,641.514894901569,0
1226,957,2022-04-18,40,4,182.553441511694,0
1227,881,2022-08-12,2,2,347.92211661990416,1
1228,956,2022-12-11,24,1,159.2346728522229,0
1229,695,2022-06-10,17,2,320.87484673101557,0
1230,434,2023-01-09,26,5,110.85231829392237,0
1231,363,2023-01-11,94,3,160.17779539493478,0
1232,647,2022-11-06,38,3,134.69941533182194,0
1233,707,2022-07-13,47,5,938.0162619151484,0
1234,333,2022-03-21,58,4,738.4587891088368,0
1235,993,2022-10-03,44,4,126.64766420497389,0
1236,524,2022-12-08,42,1,33.9607950250993,0
1237,133,2022-05-21,53,2,211.4951943167234,0
1238,346,2022-06-10,49,2,153.87069166550197,0
1239,845,2022-04-09,65,2,369.24940340398905,0
1240,1,2022-10-10,26,2,233.513599105005,0
1241,262,2023-02-23,58,1,28.78996798146069,0
1242,969,2022-05-04,92,1,175.18033108120804,1
1243,389,2022-12-13,24,5,226.94665918004048,1
1244,831,2022-05-03,36,4,580.7036034042675,0
1245,887,2022-05-31,24,2,302.15943150901705,0
1246,463,2023-02-22,85,2,50.73186316950023,0
1247,913,2022-05-12,34,2,324.8706225672591,0
1248,561,2023-01-14,83,1,185.1688673171942,0
1249,451,2023-03-02,15,1,184.6490722930469,0
1250,171,2022-08-17,69,3,110.15941616380115,0
1251,207,2022-04-16,11,2,118.92825401321943,0
1252,562,2022-08-12,62,4,213.56671968851617,0
1253,749,2022-07-27,92,5,133.6670023346516,0
1254,956,2022-06-16,48,2,318.4693457044458,0
1255,605,2023-01-01,12,3,396.00709281113535,1
1256,192,2023-01-31,90,3,337.1965491565003,0
1257,107,2022-11-07,52,2,270.68399303351623,1
1258,260,2022-09-24,54,5,950.8943065019596,0
1259,580,2022-10-31,61,2,285.3240459432834,1
1260,775,2022-11-09,20,2,217.39670438750673,1
1261,888,2022-03-27,30,5,771.1571276377842,0
1262,71,2022-04-12,50,2,317.193231275114,0
1263,624,2022-06-27,51,3,250.77542180489252,1
1264,496,2022-07-10,25,2,369.6920370851595,0
1265,394,2023-01-14,13,1,159.40571315676704,0
1266,274,2023-03-03,17,3,521.9262481681791,0
1267,766,2022-03-21,91,2,70.7653229127361,0
1268,415,2022-07-07,62,1,29.34828022156752,0
1269,126,2022-07-03,94,2,237.2310412029135,1
1270,599,2023-01-30,73,4,756.6941626394678,1
1271,438,2022-05-23,79,3,319.24562724350596,0
1272,230,2022-12-21,4,1,36.5160591014743,0
1273,136,2022-12-01,3,3,386.5703267480621,1
1274,873,2022-10-28,57,3,96.02858000439073,0
1275,115,2022-12-15,60,1,192.33239333196394,0
1276,808,2023-02-01,13,2,286.64555504091123,0
1277,116,2022-04-08,50,4,538.429901193183,0
1278,982,2022-08-29,96,4,710.1642547133208,0
1279,610,2022-09-17,69,4,174.45138143805815,1
1280,850,2023-02-05,75,2,193.52537192219725,0
1281,621,2023-03-08,57,2,344.011299985273,0
1282,171,2022-03-24,66,5,183.5990269396686,0
1283,498,2022-08-31,79,4,588.5790226971219,0
1284,792,2022-05-08,59,5,207.10931391713135,0
1285,444,2022-07-15,23,1,74.48544954636998,0
1286,944,2022-06-09,17,2,321.2459578139789,0
1287,194,2022-08-15,36,2,165.0436518643122,0
1288,312,2023-02-19,86,3,409.86699700816456,0
1289,997,2022-06-06,88,5,989.8742231046751,1
1290,552,2022-05-26,36,5,292.6459250787295,0
1291,711,2022-11-10,4,1,47.684475899254494,0
1292,580,2022-12-16,70,4,570.6480918865668,1
1293,323,2023-01-24,56,4,634.141971620822,0
1294,375,2022-08-29,66,2,365.6992449548041,0
1295,183,2022-09-04,41,4,159.8336050191224,1
1296,376,2022-09-25,66,1,166.63265731508315,1
1297,175,2022-07-05,82,2,322.3129879244617,0
1298,187,2022-11-24,61,2,297.69458494810004,0
1299,75,2022-09-03,57,1,80.55144352166167,0
1300,95,2022-10-22,44,5,787.685593784248,0
1301,275,2022-08-10,33,4,318.4835438906672,0
1302,282,2022-10-11,37,5,149.63065314763878,0
1303,575,2022-10-12,41,3,570.3334784721812,0
1304,580,2022-12-23,53,5,713.3101148582085,1
1305,961,2022-12-06,61,3,394.42772235842494,1
1306,554,2023-02-03,3,2,80.4896241637021,0
1307,758,2022-06-23,45,5,952.5307919429767,0
1308,198,2022-10-09,43,3,442.6897861174457,0
1309,887,2022-09-07,49,3,453.2391472635256,0
1310,408,2022-07-01,56,1,60.22341200221678,0
1311,207,2022-07-25,98,3,178.39238101982914,1
1312,26,2023-01-12,68,3,381.31921933913367,0
1313,44,2022-07-21,25,5,949.2952369936781,1
1314,531,2022-08-21,10,3,443.59347283647526,0
1315,108,2022-09-24,80,5,461.1153073492012,0
1316,714,2022-07-02,53,1,86.20444807643132,0
1317,315,2023-02-28,1,2,156.46506191724325,1
1318,4,2022-08-22,18,3,515.4028133995594,0
1319,866,2022-11-10,83,5,922.7123111427918,0
1320,423,2022-12-28,64,4,137.44320507930001,0
1321,233,2022-09-11,70,3,338.1888607996623,0
1322,936,2022-12-28,68,1,69.34872821684962,0
1323,947,2023-02-27,40,5,457.83759871456624,0
1324,777,2022-10-12,16,1,38.662343615099374,0
1325,710,2023-01-19,74,5,794.0122425564759,0
1326,331,2022-10-14,12,4,740.2955401346051,0
1327,440,2023-02-21,91,5,914.0822630689447,0
1328,405,2022-07-19,66,1,51.89938768862743,0
1329,165,2022-07-31,77,5,514.041524870196,0
1330,807,2022-06-22,50,4,82.97872313176511,0
1331,487,2022-06-21,2,2,365.9412552666166,0
1332,256,2022-10-25,48,2,348.82314059383276,0
1333,865,2022-08-04,88,3,480.59735793037163,1
1334,437,2022-09-30,68,5,732.9455395460311,0
1335,558,2023-02-06,81,1,96.94541594404274,0
1336,454,2022-08-17,21,2,58.1695530621745,0
1337,465,2022-12-25,15,5,993.9687649871302,1
1338,737,2022-05-03,13,4,651.6969033631636,0
1339,769,2023-01-27,67,5,369.3505475226999,0
1340,922,2022-04-28,81,2,266.61083705063464,1
1341,237,2022-04-18,45,5,388.2137043947418,0
1342,74,2022-09-29,93,4,394.08467280456654,0
1343,234,2022-11-20,42,5,326.2712900194685,1
1344,933,2022-08-01,96,1,133.97753424240005,0
1345,493,2022-12-10,16,3,195.65770339105597,0
1346,108,2022-04-14,58,1,92.22306146984025,0
1347,251,2023-03-13,32,2,261.00640729204366,1
1348,665,2022-09-10,75,2,141.01881080272776,0
1349,543,2022-06-11,2,5,938.0716978243897,1
1350,238,2022-04-16,84,2,131.9375212637138,0
1351,792,2023-03-07,8,1,41.42186278342627,0
1352,292,2022-03-26,84,2,93.91627735388056,0
1353,307,2023-02-23,72,2,223.34427313059751,0
1354,310,2022-09-22,31,1,78.2727419366023,0
1355,745,2022-11-08,69,3,227.11108764633613,1
1356,377,2022-06-11,36,4,470.79784080916596,0
1357,623,2022-11-06,38,2,88.08139088105028,0
1358,53,2022-12-06,63,4,355.55020595242013,0
1359,254,2022-08-02,70,1,28.394340962000587,0
1360,715,2022-12-23,56,5,460.8917777043766,1
1361,89,2023-01-17,11,3,393.37773943110295,0
1362,852,2022-06-17,92,4,412.7204225964366,0
1363,29,2023-02-18,27,3,340.4177677671323,1
1364,51,2023-02-26,94,4,342.2023374722474,0
1365,870,2022-12-02,30,2,248.36932187846,0
1366,251,2022-04-27,10,2,261.00640729204366,1
1367,900,2022-04-14,36,1,188.73246623789004,0
1368,552,2022-10-04,55,5,292.6459250787295,0
1369,691,2022-11-27,85,2,258.4756154810322,0
1370,75,2023-01-20,14,2,161.10288704332334,0
1371,547,2022-05-18,30,2,367.8802980928116,0
1372,504,2022-12-14,24,2,138.34695849494653,0
1373,21,2022-04-22,71,2,335.74531498437943,0
1374,730,2022-11-26,45,2,86.69986425792716,0
1375,530,2022-06-08,76,1,148.18562596936897,0
1376,902,2022-06-27,62,4,468.2531008501874,0
1377,421,2022-08-04,33,2,105.71247440977314,0
1378,995,2022-04-28,30,4,356.93168122224256,0
1379,571,2022-11-24,66,4,781.2594637967467,0
1380,665,2023-02-23,22,1,70.50940540136388,0
1381,247,2022-12-15,5,3,158.84827616884553,0
1382,661,2023-01-27,37,5,509.6459802183742,1
1383,531,2023-02-02,64,3,443.59347283647526,0
1384,698,2022-08-05,49,1,82.39326316333037,0
1385,540,2022-06-24,28,2,139.46930723835817,0
1386,119,2022-12-30,89,4,343.51347278456217,0
1387,639,2022-05-22,33,5,385.03592387614475,0
1388,579,2022-12-11,54,3,199.3751579483016,0
1389,494,2022-04-05,34,3,468.9928137086923,0
1390,844,2022-09-22,34,1,180.14221013911944,0
1391,640,2022-08-17,3,3,464.05235509258006,0
1392,461,2023-01-14,72,1,59.34677534448097,0
1393,278,2022-09-17,69,4,487.10269453073096,1
1394,995,2022-10-01,81,1,89.23292030556064,0
1395,412,2022-10-07,80,4,345.6354537125544,0
1396,624,2023-01-03,60,2,167.183614536595,1
1397,701,2023-01-07,69,1,130.2490011581197,0
1398,431,2022-10-19,65,4,426.2329477855206,0
1399,196,2022-11-02,5,2,329.57107536509227,0
1400,257,2022-12-04,74,1,189.9848616904758,0
1401,577,2022-05-07,90,2,157.5151284214648,1
1402,173,2023-01-05,97,5,169.76702877399703,0
1403,902,2022-06-19,94,5,585.3163760627343,0
1404,636,2022-11-11,26,3,81.3973053993941,0
1405,505,2022-10-02,47,5,282.69080054143893,0
1406,267,2022-05-31,32,1,177.69517851858896,0
1407,932,2022-05-18,8,2,296.01224123117635,0
1408,394,2022-10-25,39,3,478.2171394703011,0
1409,921,2022-07-31,28,3,248.7669677550424,0
1410,38,2022-06-01,64,1,154.47443607962458,0
1411,322,2022-08-05,86,2,267.678823422634,0
1412,990,2022-06-30,58,5,372.81701743740655,1
1413,752,2022-08-04,18,3,390.7391313144349,0
1414,889,2023-03-06,72,3,319.4494090177329,1
1415,905,2022-12-29,17,4,683.9189202227622,1
1416,975,2022-10-19,20,2,350.3000080132016,1
1417,791,2023-03-11,9,3,539.9081150614577,1
1418,611,2022-07-21,41,1,89.91037359903152,0
1419,256,2022-07-19,3,4,697.6462811876655,0
1420,36,2023-03-11,39,4,712.7079844447184,0
1421,937,2022-06-15,95,4,492.6714780151898,0
1422,259,2022-06-04,57,2,158.91991810197328,0
1423,971,2023-02-12,11,1,27.594461796139438,0
1424,336,2023-01-03,73,5,466.3228298512286,1
1425,621,2022-10-17,78,1,172.0056499926365,0
1426,160,2022-05-17,32,3,152.60798987654178,0
1427,325,2023-01-12,73,3,575.4120656756902,0
1428,626,2022-06-16,73,1,164.3184344157163,0
1429,331,2022-08-29,31,1,185.07388503365127,0
1430,293,2022-03-25,64,4,237.64637350372507,0
1431,904,2022-11-12,18,2,387.6790868012494,0
1432,645,2023-01-22,19,4,605.662381184221,1
1433,882,2022-06-22,62,5,613.4557874791868,0
1434,310,2022-10-21,5,5,391.3637096830115,1
1435,833,2022-08-11,58,4,502.2065098203662,0
1436,54,2022-05-26,27,5,865.6170808382135,0
1437,357,2022-06-16,53,4,384.95310744054643,0
1438,145,2022-08-08,1,4,337.6132951801171,0
1439,675,2022-08-31,1,1,74.46596622322323,0
1440,634,2022-09-09,11,4,256.43186290247115,0
1441,900,2023-02-16,66,5,943.6623311894502,0
1442,676,2022-06-06,77,3,224.27492944725736,0
1443,306,2023-01-26,51,4,651.6946433396596,0
1444,462,2022-05-01,72,5,186.31973330313016,1
1445,319,2023-01-12,74,1,174.28127587595776,0
1446,63,2022-08-22,98,4,173.3133778306344,0
1447,101,2022-06-19,76,3,296.11557728186995,1
1448,323,2022-10-26,56,3,475.6064787156165,0
1449,867,2022-03-16,37,5,187.9806187027324,1
1450,83,2022-08-28,100,5,732.7174671403088,0
1451,702,2022-05-20,47,3,246.3388121570967,0
1452,651,2022-06-26,52,4,519.9764007305657,0
1453,184,2022-05-09,97,1,25.27887573474782,0
1454,538,2022-04-15,20,4,85.16291360948911,0
1455,903,2022-07-22,58,1,143.48436019055447,0
1456,204,2022-07-01,42,1,121.19067438583204,0
1457,864,2022-07-29,16,2,104.90312326796193,0
1458,143,2022-11-25,46,4,356.0200054011949,0
1459,671,2022-09-11,82,2,357.634346478062,0
1460,721,2022-04-22,42,5,432.1087881029374,0
1461,675,2022-11-11,26,4,297.86386489289293,0
1462,567,2022-12-20,65,3,457.6823464728275,0
1463,867,2022-08-23,89,1,37.596123740546474,0
1464,888,2022-09-13,62,5,771.1571276377842,0
1465,387,2022-08-30,73,2,60.21280638631776,0
1466,454,2022-11-25,35,5,145.42388265543624,0
1467,436,2022-08-02,52,3,314.0000071227069,0
1468,713,2022-06-08,97,1,194.39123523997299,0
1469,286,2023-03-01,29,4,377.05611039798885,0
1470,334,2022-06-28,95,5,347.62219157790423,0
1471,737,2022-11-22,21,1,162.9242258407909,0
1472,65,2022-03-19,19,5,219.9590820897041,0
1473,908,2023-01-06,11,4,241.08855981313738,0
1474,949,2022-07-03,88,3,96.93062397124008,0
1475,869,2022-10-14,2,2,396.7759109129052,0
1476,640,2023-03-05,57,4,618.7364734567734,0
1477,6,2022-04-13,8,4,223.04611937187434,1
1478,219,2022-04-29,52,1,52.62947207747628,0
1479,947,2022-08-20,22,1,91.56751974291325,0
1480,529,2022-07-26,5,1,80.04929847150152,0
1481,531,2022-08-03,45,3,443.59347283647526,0
1482,518,2022-07-02,98,5,484.9309148458851,0
1483,450,2022-12-14,42,3,145.5810463940271,0
1484,537,2023-02-28,33,2,283.16460061104317,0
1485,915,2023-01-28,95,1,190.83958637409842,0
1486,312,2022-10-30,21,2,273.2446646721097,0
1487,876,2022-03-26,17,5,372.1279522169195,1
1488,641,2023-02-06,11,3,397.95899682790673,0
1489,460,2022-12-31,90,2,327.1760808678573,0
1490,405,2022-10-31,67,3,155.69816306588228,0
1491,391,2022-05-25,68,2,162.0116297363041,0
1492,223,2022-10-24,25,5,225.39509608932374,0
1493,364,2022-06-23,89,3,368.9870189862153,0
1494,410,2023-01-18,98,1,112.64576197525035,0
1495,944,2022-08-05,23,4,642.4919156279578,0
1496,12,2022-07-23,70,2,371.66143269082903,1
1497,228,2022-07-26,33,5,390.42142407534556,0
1498,363,2023-01-25,24,5,266.96299232489133,0
1499,31,2022-11-16,65,5,396.5175482863232,0
1500,787,2022-06-09,5,5,959.3949649602109,0
1501,913,2022-10-21,81,5,812.1765564181477,0
1502,184,2023-01-01,13,5,126.39437867373911,0
1503,266,2023-01-26,53,5,533.6713003251198,0
1504,894,2022-12-15,28,2,234.91213944285738,0
1505,39,2022-10-14,15,1,170.6381822984899,1
1506,319,2022-12-03,54,5,871.4063793797889,0
1507,1000,2022-11-15,28,5,570.4488582649692,0
1508,722,2023-03-01,98,3,414.0951292358213,0
1509,258,2022-03-17,98,3,427.77843631721777,0
1510,218,2022-11-29,9,3,423.77253474321367,1
1511,177,2022-11-09,49,2,389.95643209235243,0
1512,449,2022-12-14,60,3,597.7678376560824,1
1513,980,2022-06-03,85,3,528.1421002597884,0
1514,310,2022-08-06,54,1,78.2727419366023,0
1515,348,2023-02-01,99,2,167.00392950069642,1
1516,831,2022-12-07,34,4,580.7036034042675,0
1517,490,2022-12-10,96,5,203.19654292617952,0
1518,411,2023-01-03,54,5,494.88410400426517,1
1519,600,2022-07-28,27,3,536.3002288022595,0
1520,991,2023-02-22,28,2,244.5276481727215,0
1521,833,2022-07-31,40,5,627.7581372754578,0
1522,870,2022-08-24,100,4,496.73864375692,0
1523,832,2022-10-15,74,5,491.0829336375929,0
1524,154,2023-02-10,60,5,852.5603974787724,0
1525,310,2023-02-09,24,3,234.8182258098069,1
1526,224,2023-02-07,12,2,281.2893305599547,1
1527,892,2022-04-28,68,5,570.2933454149806,1
1528,908,2022-10-07,35,3,180.81641985985303,0
1529,182,2022-10-08,58,4,164.73899919043782,0
1530,748,2023-02-19,66,2,310.1374675530989,0
1531,841,2022-08-05,15,1,122.7079789362998,0
1532,185,2022-12-16,54,2,155.11850636919326,0
1533,592,2022-05-11,51,2,161.94680508473456,0
1534,590,2022-08-13,68,3,360.2050772109503,0
1535,599,2023-03-04,6,2,378.3470813197339,1
1536,350,2023-01-27,96,3,311.7653571713098,0
1537,598,2022-09-14,43,1,173.39282314805823,0
1538,881,2022-07-23,54,1,173.96105830995208,1
1539,959,2022-10-13,27,1,85.96929709890664,0
1540,266,2022-08-20,13,3,320.2027801950719,0
1541,996,2022-12-13,19,3,193.0702302345345,0
1542,562,2022-05-22,28,2,106.78335984425809,0
1543,90,2022-12-12,33,1,140.01625116044474,0
1544,920,2023-01-25,31,5,866.1784874970721,0
1545,206,2022-06-19,97,1,41.906511453562544,0
1546,221,2023-01-31,12,5,882.0043763200114,0
1547,618,2022-06-26,16,1,174.80748811381804,1
1548,143,2022-09-24,19,2,178.01000270059745,0
1549,217,2022-07-08,69,1,157.7982852798429,0
1550,763,2022-12-22,80,5,920.7656286541743,0
1551,429,2022-10-21,12,4,670.4961742521753,0
1552,716,2023-02-20,4,5,890.2021114144508,0
1553,840,2022-05-23,17,4,116.73241135802031,0
1554,119,2022-04-29,67,2,171.75673639228108,0
1555,304,2022-08-25,95,4,440.0294153291305,0
1556,996,2023-02-04,52,4,257.426973646046,0
1557,827,2022-10-12,58,5,191.3799145458485,1
1558,249,2022-08-16,54,4,516.5238920676129,0
1559,513,2022-11-09,23,1,39.848665622292415,0
1560,579,2022-07-07,27,5,332.291929913836,0
1561,822,2022-08-16,45,1,169.54802146624115,0
1562,723,2022-12-21,5,4,266.5908624290835,0
1563,817,2022-06-28,70,4,703.8554347914776,0
1564,803,2023-02-02,88,4,489.4363045588405,0
1565,326,2022-11-04,4,3,556.0556104430152,0
1566,844,2022-10-28,9,4,720.5688405564778,0
1567,296,2022-12-21,18,5,481.7940860896288,0
1568,990,2022-10-04,25,1,74.56340348748131,0
1569,579,2022-06-11,27,4,265.8335439310688,0
1570,809,2022-09-21,50,2,53.08284891419423,0
1571,317,2022-04-14,6,5,588.1986709235453,1
1572,443,2022-07-23,22,1,21.547624960227832,0
1573,920,2022-06-26,17,3,519.7070924982432,0
1574,780,2022-06-03,89,1,139.6743679691144,0
